name,price,speed,modules,color,cas_latency
Kingston ValueRAM 1 GB,30.36,"2,800","1,1",Green,5
G.Skill Ripjaws X 16 GB,122.02,"3,1866","4,4",Black / Red,9
Crucial CT32G3ELSDQ4186D 32 GB,58.99,"3,1866","1,32",Blue / Silver,11
Kingston KVR16E11S8/4 4 GB,28.91,"3,1600","1,4",Green,11
Corsair Vengeance Performance 8 GB,33.99,"4,2400","1,8",Black / Yellow,16
G.Skill Trident Z 16 GB,149,"4,4266","2,8",Silver / Red,19
G.Skill Trident Z Royal 64 GB,249,"4,2666","2,32",Silver,18
G.Skill Ripjaws V 64 GB,569,"4,4000","8,8",Black,15
V-Color TRA548G64D832Q 192 GB,1299.99,"5,6400","4,48",White,32
G.Skill Zeta R5 Neo 64 GB,763.39,"5,6000","4,16",Black,30
Corsair XMS2 4 GB,105,"2,800","2,2",Black / White,5
Corsair XMS2 2 GB,29.95,"2,800","2,1",Black / White,5
Crucial CT25664BA1067 2 GB,19.98,"3,1066","1,2",Green,7
Patriot Extreme Performance 4 GB,93.17,"2,800","2,2",Black / Green,5
"Patriot Viper Xtreme Series, Division 2 4 GB",52.32,"3,1600","2,2",Black / Silver,8
Kingston KVR1333D3N9K3/12G 12 GB,89.99,"3,1333","3,4",Green,9
Patriot Signature 4 GB,88.4,"3,1333","1,4",Green,9
Kingston Value 1 GB,22.99,"2,400","1,1",Green,3
G.Skill Ripjaws Z 32 GB,196.01,"3,2133","8,4",Black / Blue,9
Mushkin Essentials 4 GB,26.54,"3,1600","2,2",Green,11
Kingston KHX1600C9D3LK2/8GX 8 GB,49.99,"3,1600","2,4",Green / Silver,9
G.Skill Ripjaws X 8 GB,27.38,"3,1600","1,8",Black / Blue,9
"Patriot Viper Xtreme Series, Division 4 16 GB",220,"3,2133","4,4",Black / Silver,11
G.Skill NS 4 GB,19.39,"3,1333","1,4",Black,9
G.Skill AEGIS 4GB 4 GB,20.42,"3,1600","1,4",,11
Crucial CT2K2G3S1067M 4 GB,35.99,"3,1066","2,2",Black / Green,7
G.Skill Value 16 GB,68.22,"4,2133","4,4",Black,15
Crucial CT4G4RFS8213 4 GB,49.99,"4,2133","1,4",Black / Green,15
Kingston KVR1333D3N9K4/32G 32 GB,147.1,"3,1333","4,8",Green,9
Crucial CT2K102464BF186D 16 GB,28.68,"3,1866","2,8",Black / Green,13
Kingston KCP313NS8/4 4 GB,29.67,"3,1333","1,4",Black / Green,9
G.Skill Trident Z RGB 32 GB,349,"4,4000","4,8",Black,17
G.Skill Trident Z Royal 16 GB,209,"4,3600","2,8",Silver,16
G.Skill Trident Z 16 GB,149,"4,4133","2,8",Silver / Red,19
Mushkin Redline 16 GB,71.78,"4,3200","2,8",Red / Silver,16
Antec Katana RGB 16 GB,100.07,"4,3200","2,8",Black,16
TEAMGROUP T-Force Xtreem ARGB 16 GB,98.12,"4,3200","2,8",White,16
Kingston ValueRAM 16 GB,69.95,"5,4800","2,8",,40
Mushkin Redline Lumina 32 GB,150.68,"4,3600","2,16",White,18
Mushkin Redline Lumina 16 GB,57.37,"4,3600","2,8",White,18
G.Skill Trident Z RGB 64 GB,679,"4,3600","8,8",,16
G.Skill F4-3600C16Q2-64GTZKK 64 GB,425.81,"4,3600","8,8",Black,16
Thermaltake TOUGHRAM XG RGB 16 GB,174.98,"4,4000","2,8",Black / Silver,19
G.Skill Zeta R5 64 GB,621.21,"5,6400","4,16",Black / White,32
G.Skill Ripjaws S5 48 GB,203.28,"5,6000","2,24",Black,40
Samsung M393B1G70BH0-CK0 8 GB,25.99,"3,1600","1,8",Green,11
Silicon Power SP064GBLVU560FD2AD 64 GB,187.23,"5,5600","2,32",Black,46
V-Color TRA548G68D834Q 192 GB,1669.99,"5,6800","4,48",White,34
Kingston FURY Renegade 16 GB,105.98,"5,7600","1,16",Silver / White,38
Corsair WS 128 GB,942.99,"5,5600","4,32",Black / Green,40
Corsair WS 256 GB,1788.99,"5,5600","8,32",Black / Green,40
Kingston FURY Renegade Pro 128 GB,1035,"5,6400","4,32",Black,32
Kingston FURY Renegade Pro 128 GB,1478.4,"5,5600","8,16",Black,28
Kingston FURY Renegade Pro 256 GB,1843,"5,6400","8,32",Black,32
Mushkin Redline 64 GB,245.12,"4,3200","2,32",,22
Kingston FURY Impact 32 GB,70,"4,3200","1,32",Black,20
Kingston ValueRAM 32 GB,129.44,"4,3200","1,32",,22
Crucial CT2K16G4SFD8266 32 GB,85,"4,2666","2,16",Green / Black,19
Corsair ValueSelect 16 GB,68.98,"4,2133","2,8",Black / Yellow,15
Mushkin Redline 96 GB,239.99,"5,5600","2,48",Black,46
Kingston FURY Impact 8 GB,37.99,"5,4800","1,8",Black,38
Kingston FURY Impact 16 GB,54.23,"5,4800","1,16",Black,38
Samsung M393B2G70DB0-CMA 16 GB,33.79,"3,1866","1,16",Black / Green,13
Mushkin Redline 16 GB,37.99,"4,2666","2,8",,16
Corsair Vengeance 16 GB,88.99,"3,1600","2,8",Black / Silver,9
Crucial CT2KIT102464BF160B 16 GB,25,"3,1600","2,8",Green,11
G.Skill Ripjaws 32 GB,79.99,"5,4800","2,16",Black / Silver,40
Mushkin MES4S213FF8G18 8 GB,19.61,"4,2133","1,8",,15
Corsair Vengeance Performance 8 GB,43.98,"4,2666","1,8",Black / Yellow,18
G.Skill Ripjaws V 16 GB,164.95,"4,2666","2,8",Blue,15
Kingston KCP424SD8/16 16 GB,41.99,"4,2400","1,16",Green / Black,17
Kingston ValueRAM 16 GB,58.78,"4,2400","1,16",Green / Black,17
G.Skill Trident Z Neo 32 GB,92.64,"4,3000","2,16",Silver / Black,16
Mushkin Proline 32 GB,85.37,"4,2933","1,32",,22
Corsair XMS2 2 GB,74.95,"2,800","2,1",Black / Purple,4
G.Skill Ripjaws 4 GB,17.16,"3,1333","1,4",Black / Red,9
Patriot Viper Xtreme Division 4 8 GB,150,"3,1866","4,2",Black / Silver,9
Corsair Vengeance 8 GB,89.26,"3,2133","2,4",Black / Red,9
AMD RG2133 Gamer 16 GB,206.58,"3,2133","4,4",,10
Kingston ValueRAM 16 GB,59.99,"4,2133","1,16",Green,15
Kingston Server Premier 8 GB,69.99,"4,2666","1,8",,19
Kingston Server Premier 8 GB,56.12,"4,3200","1,8",,22
Mushkin Redline 32 GB,143.66,"4,2933","2,16",,17
Mushkin Redline Lumina 16 GB,66.69,"4,4133","2,8",Black,19
Silicon Power SP032GBLVU560F22 32 GB,109.06,"5,5600","2,16",Black,46
Corsair WS 64 GB,561.99,"5,6400","4,16",Black,32
TEAMGROUP T-Create Classic 64 GB,179.99,"5,5600","2,32",Black,46
V-Color TRA532G60S432Q 128 GB,863.99,"5,6000","4,32",White,32
Kingston Fury Renegade RGB 32 GB,188.91,"5,6400","1,32",Silver / White,32
Kingston FURY Renegade Pro 32 GB,230.11,"5,6400","1,32",Black,32
Kingston FURY Renegade Pro 32 GB,284.72,"5,6800","1,32",Black,34
Corsair XMS2 2 GB,94.9,"2,800","2,1",Black / Purple,4
Corsair XMS2 4 GB,50.77,"2,800","2,2",Black / Blue,5
Crucial CT2KIT12864AA800 2 GB,24.99,"2,800","2,1",Green,6
Kingston ValueRAM 2 GB,17.39,"2,667","1,2",Green,5
G.Skill Ripjaws 4 GB,20.1,"3,1600","1,4",Black / Red,9
Patriot Viper Xtreme 8 GB,95.29,"3,2000","2,4",Black / Silver,9
G.Skill Value 8 GB,20.38,"3,1333","1,8",Black,9
Kingston KVR16S11S8/4 4 GB,18.97,"3,1600","1,4",,11
Corsair CMV8GX3M2A1600C11 8 GB,52.98,"3,1600","2,4",Green,11
Kingston KVR13N9S8K2/8 8 GB,49.99,"3,1333","2,4",Green,9
G.Skill Ripjaws X 32 GB,252,"3,2400","4,8",,11
G.Skill Aegis 4 GB,27.99,"3,1333","1,4",,9
G.Skill Aegis 8 GB,25.18,"3,1600","2,4",,11
Corsair Mac Memory 4 GB,15.87,"3,1333","1,4",Black / Green,9
G.Skill FA-1333C9Q-32GSQ 32 GB,80.91,"3,1333","4,8",Black / Green,9
PNY Anarchy X 16 GB,128.91,"3,2666","2,8",Black / Red,12
Patriot Viper 4 8 GB,59.68,"4,2800","2,4",Black / Red,16
G.Skill Ripjaws 4 GB,21.18,"4,2666","1,4",Black / Blue,18
Crucial CT102472BD160B 8 GB,42.13,"3,1600","1,8",Black / Green,11
Kingston ValueRAM 4 GB,66,"4,2400","1,4",,17
G.Skill Sniper X 32 GB,101.49,"4,2400","2,16",Black / Camo,17
G.Skill Sniper X 16 GB,393.17,"4,3400","2,8",Camo / Black,16
Corsair Vengeance RGB Pro 64 GB,398,"4,3600","4,16",Black,18
Kingston KSM24RS8/8MEI 8 GB,48.23,"4,2400","1,8",Green / Black,17
Kingston KCP426NS6/4 4 GB,21.23,"4,2666","1,4",Green / Black,19
Thermaltake TOUGHRAM 16 GB,125.62,"4,3600","2,8",Black / Silver,18
Thermaltake TOUGHRAM 16 GB,199.99,"4,4400","2,8",White / Silver,19
G.Skill Trident Z Royal 128 GB,388.05,"4,3200","4,32",Silver,16
Kingston KSM24ED8/16ME 16 GB,79,"4,2400","1,16",Green / Black,17
G.Skill Trident Z RGB 32 GB,249,"4,3733","2,16",Black,17
Kingston Server Premier 16 GB,277.77,"4,2666","1,16",,19
Kingston Server Premier 16 GB,196,"4,3200","1,16",,22
G.Skill Ripjaws V 32 GB,210.59,"4,4000","4,8",Red,17
Silicon Power SP016GBLFU266B02 16 GB,50.05,"4,2666","1,16",,19
G.Skill Zeta R5 128 GB,929.99,"5,6400","8,16",Black / White,32
G.Skill Zeta R5 Neo 128 GB,869.99,"5,6400","4,32",Black,32
Kingston FURY Renegade Pro 16 GB,159.02,"5,6800","1,16",Black,34
Kingston FURY Renegade Pro 16 GB,214.06,"5,5600","1,16",Black,38
Kingston FURY Renegade Pro 32 GB,223.73,"5,6000","1,32",Black,32
Kingston FURY Renegade Pro 64 GB,482.25,"5,6000","4,16",Black,32
Kingston FURY Renegade Pro 128 GB,1030,"5,6400","8,16",Black,32
V-Color TRA524G70S834O 192 GB,1909.99,"5,7000","8,24",Black,34
V-Color TRA524G56S836O 192 GB,1237.99,"5,5600","8,24",Black,36
Mushkin Essentials 16 GB,40.26,"4,2666","1,16",Green / Black,19
Kingston FURY Beast 16 GB,133.02,"5,6400","1,16",White,32
Silicon Power SP032GBSFU320F02 32 GB,79.98,"4,3200","1,32",,22
Kingston FURY Impact 64 GB,185.99,"5,4800","2,32",Black,38
Kingston ValueRAM 8 GB,28.99,"4,3200","1,8",,22
Lexar LD4AS008G-B3200GSST 8 GB,60.75,"4,3200","1,8",Black,22
Kingston Server Premier 16 GB,34.29,"4,2666","1,16",,19
Kingston KVR26S19D8/16 16 GB,43.79,"4,2666","1,16",Green / Black,19
Patriot Signature Line 8 GB,26.99,"4,2133","1,8",Green,15
Kingston Server Premier 8 GB,41.97,"4,3200","1,8",,22
Kingston FURY Renegade Pro 16 GB,116.54,"5,5600","1,16",Black,36
Crucial CT32G4LFD424A 32 GB,71.98,"4,2400","1,32",Green / Black,17
Patriot Viper Steel RGB 32 GB,85.99,"4,3200","1,32",Black,18
Mushkin Redline 64 GB,143.53,"5,4800","2,32",Black,40
Crucial CT2KIT51264BF160BJ 8 GB,53.99,"3,1600","2,4",Black / Green,11
Kingston KVR400D2D4R3/4G 4 GB,28.99,"2,400","1,4",Green,3
Patriot Signature Line 64 GB,255.25,"4,3200","2,32",Black,22
Corsair Dominator Platinum 8 GB,152.04,"3,2666","2,4",Black / Silver,11
Crucial Ballistix Sport 32 GB,164.99,"3,1600","4,8",Black / Silver,9
Crucial CT32G4LFQ4213 32 GB,82.5,"4,2133","1,32",Black / Green,15
Crucial CT51264BF160B 4 GB,10.99,"3,1600","1,4",Black / Green,11
Corsair Vengeance Performance 64 GB,262.18,"4,2666","4,16",Black / Yellow,18
Corsair Vengeance 8 GB,35.15,"4,2666","2,4",Black / Yellow,18
G.Skill Trident Z RGB 32 GB,349,"4,4000","4,8",Black,18
TEAMGROUP Elite 16 GB,45.99,"4,2666","2,8",Black,19
G.Skill Trident Z 16 GB,119,"4,4000","2,8",Silver / White,18
G.Skill Trident Z5 RGB 32 GB,119.99,"5,6600","2,16",White / Black,34
Mushkin Silverline 16 GB,58.82,"4,2400","1,16",Silver,17
G.Skill Ripjaws 32 GB,84.99,"5,4800","2,16",Black / Silver,38
Kingston FURY Renegade 32 GB,148.77,"5,6400","1,32",Silver / White,32
Crucial CT2KIT25664BA1339 4 GB,24.99,"3,1333","2,2",Green,9
Kingston ValueRAM 2 GB,16.98,"3,1066","1,2",Green,7
Kingston ValueRAM 1 GB,24.95,"2,533","1,1",Green,4
Kingston ValueRAM 1 GB,23.4,"2,533","1,1",Green,4
OCZ Value 1 GB,34.95,"2,667","1,1",Green,5
G.Skill Ripjaws 8 GB,29.06,"3,1333","2,4",Black / Red,9
Crucial CT51264BD1339 4 GB,26.11,"3,1333","1,4",Green,9
G.Skill Sniper Gaming 16 GB,99.66,"3,2133","4,4",Black / Red,9
Corsair Vengeance 4 GB,25.99,"3,1600","1,4",Black / Yellow,9
Corsair CMV8GX3M1A1333C9 8 GB,46.98,"3,1333","1,8",Green,9
Patriot Signature 8 GB,46.92,"3,1333","1,8",Blue / Silver,9
Patriot Viper 3 8 GB,72.04,"3,1866","2,4",,9
Corsair Dominator Platinum 16 GB,288.39,"3,2666","4,4",Black / Silver,11
Kingston KVR13N9S8HK2/8 8 GB,54.16,"3,1333","2,4",Green,9
Crucial CT51264BA1339J 4 GB,24.37,"3,1333","1,4",Black / Green,9
G.Skill Ripjaws 4 8 GB,37.75,"4,2400","2,4",Red,15
Crucial CT8G3ERSLD4160B 8 GB,16.98,"3,1600","1,8",Green,11
Kingston KVR16E11/8 8 GB,31.34,"3,1600","1,8",Green,11
Mushkin Essentials 8 GB,27.62,"4,2133","1,8",Black / Green,15
Crucial CT2K51264BD160BJ 8 GB,33,"3,1600","2,4",Black / Green,11
G.Skill Trident Z 32 GB,129.22,"4,3200","4,8",Red / Silver,16
Kingston HyperX Savage 8 GB,67.61,"4,2133","2,4",Black / White,13
Samsung M471B5273DH0-CH9 4 GB,25.98,"3,1333","1,4",Black / Green,9
Corsair ValueSelect 8 GB,56.32,"4,2133","2,4",Black / Yellow,15
Kingston KCP316NS8/4 4 GB,25.16,"3,1600","1,4",Black / Green,11
Patriot Viper Elite 16 GB,117.52,"4,2400","2,8",Black / Red,16
Patriot Viper Elite 16 GB,187.11,"4,2666","2,8",Black / Blue,16
Crucial CT51272BA186DJ 4 GB,39.99,"3,1866","1,4",Black / Green,13
Kingston KTD-PE426S8/8G 8 GB,58.85,"4,2666","1,8",Green / Black,19
G.Skill Ripjaws V 64 GB,249,"4,3600","4,16",Red / Black,19
Corsair Vengeance LPX 32 GB,187.35,"4,3333","4,8",Black / Yellow,16
G.Skill Trident Z Royal 16 GB,209,"4,4400","2,8",Silver,18
G.Skill Trident Z 16 GB,189,"4,3466","2,8",Silver / White,16
Mushkin Essentials 32 GB,80.17,"4,2666","1,32",Green / Black,19
G.Skill Trident Z5 RGB 32 GB,124.17,"5,5600","2,16",Silver / Black,40
G.Skill Trident Z5 32 GB,122.16,"5,5600","2,16",Black,40
Corsair Dominator Platinum RGB 32 GB,183.38,"4,3200","4,8",Black,16
Kingston Server Premier 32 GB,149.99,"4,2666","1,32",,19
Kingston ValueRAM 16 GB,58.44,"5,4800","1,16",,40
V-Color XSky RGB 32 GB,174.99,"5,6200","2,16",Black,36
Mushkin Silverline 8 GB,95.17,"4,2133","1,8",Silver,15
Mushkin Proline 16 GB,60.79,"4,2666","1,16",,19
Silicon Power SP004GBLFU240N02 4 GB,20.62,"4,2400","1,4",,17
Silicon Power SP008GBLFU213B02 8 GB,32.11,"4,2133","1,8",,15
Patriot Signature Line 8 GB,24.99,"5,4800","1,8",Black,46
Kingston FURY Renegade 16 GB,99.13,"5,6000","1,16",White / Silver,32
Kingston KTD-PE426E/8G 8 GB,48.99,"4,2666","1,8",Green,19
TEAMGROUP T-Create Master 128 GB,999.99,"5,6400","8,16",Black,32
V-Color TRA516G72S834Q 64 GB,795.99,"5,7200","4,16",White,34
V-Color TRA532G56S436Q 128 GB,795.99,"5,5600","4,32",White,36
V-Color TRA532G64D832Q 128 GB,1055.99,"5,6400","4,32",White,32
V-Color TRA548G56D846Q 192 GB,1299.99,"5,5600","4,48",White,46
Kingston FURY Renegade Pro 16 GB,215,"5,6400","1,16",Black,32
Kingston FURY Renegade Pro 64 GB,569,"5,6400","4,16",Black,32
Kingston FURY Renegade Pro 64 GB,699,"5,6800","4,16",Black,48
Kingston FURY Renegade Pro 128 GB,939,"5,6000","8,16",Black,32
Corsair Vengeance Performance 16 GB,66.98,"4,2666","2,8",Black / Yellow,18
Crucial CT16G4RFD4266 16 GB,34.99,"4,2666","1,16",Green / Black,19
Mushkin MES4S266KF32GX2 64 GB,176.28,"4,2666","2,32",,19
G.Skill Ripjaws 8 GB,18.98,"3,1600","1,8",,9
Crucial CT16G4RFD4213 16 GB,32.97,"4,2133","1,16",Black / Green,15
Kingston ValueRAM 8 GB,32.99,"4,3200","1,8",,22
Mushkin Redline 64 GB,237.91,"4,2933","2,32",,17
Patriot Signature 8 GB,18.98,"3,1600","1,8",Black,11
Crucial CT204864BF160B 16 GB,138.97,"3,1600","1,16",Black / Green,11
Kingston KTH-PL426/32G 32 GB,74.83,"4,2666","1,32",Green / Black,19
Silicon Power SP008GBSFU240B02 8 GB,71.5,"4,2400","1,8",,17
Crucial CT4G3S1339M 4 GB,18.95,"3,1333","1,4",Black / Green,9
G.Skill Ripjaws 4 GB,17.8,"4,2133","1,4",Black / Blue,15
Crucial CT16G3ERVLD4160B 16 GB,38.99,"3,1333","1,16",Green / Black,11
Samsung M393A1G40EB1-CPB 8 GB,25.44,"4,2133","1,8",Green / Black,15
Kingston Server Premier 32 GB,99,"4,2666","1,32",Green / Black,19
G.Skill F3-12800CL9D-8GBSQ 8 GB,24.27,"3,1600","2,4",Green,9
G.Skill F3-12800CL11D-8GBSQ 8 GB,23.47,"3,1600","2,4",Green,11
Corsair CMSO16GX3M2A1333C9 16 GB,84.98,"3,1333","2,8",Green,9
Mushkin Essentials 8 GB,21.41,"3,1600","2,4",Green,11
Crucial CT2K8G3S1339M 16 GB,79.98,"3,1333","2,8",Green,9
G.Skill F3-1600C9D-8GSL 8 GB,25.04,"3,1600","2,4",Green,9
G.Skill Ripjaws 16 GB,37.04,"3,1600","2,8",,11
G.Skill Ripjaws 8 GB,22.82,"3,1600","1,8",,11
Crucial CT4G3S1067M 4 GB,28.27,"3,1066","1,4",Black / Green,7
Crucial CT8G3S1339M 8 GB,31.38,"3,1333","1,8",Black / Green,9
Crucial CT51264BF160BJ 4 GB,17.07,"3,1600","1,4",Black / Green,11
Crucial CT8G4RFD824A 8 GB,127.51,"4,2400","1,8",Green / Black,17
Kingston KTH-PL426D8/16G 16 GB,41.42,"4,2666","1,16",Green / Black,19
Kingston ValueRAM 16 GB,48.82,"4,2400","1,16",Green / Black,17
G.Skill Ripjaws 8 GB,28.02,"4,2666","1,8",Green,19
G.Skill Trident Z Royal 32 GB,349,"4,4000","4,8",Silver,17
Samsung M393A2K40CB2-CVF 16 GB,99.99,"4,2933","1,16",Green / Black,21
G.Skill Trident Z Royal 16 GB,228.87,"4,4000","2,8",Silver,18
Patriot Viper Steel 16 GB,39.99,"4,2666","1,16",Silver / Black,18
Kingston ValueRAM 8 GB,39.04,"5,4800","1,8",,40
PNY XLR8 Gaming EPIC-X RGB 16 GB,84.99,"4,3600","2,8",White,18
Mushkin Redline 16 GB,67.45,"4,4000","2,8",White,18
Corsair Dominator Platinum RGB 16 GB,108.4,"4,3200","2,8",White,16
Thermaltake TOUGHRAM XG RGB 64 GB,539.99,"4,3600","2,32",Black / Silver,18
Thermaltake TOUGHRAM XG RGB 16 GB,143.79,"4,4000","2,8",White / Silver,19
TEAMGROUP Elite 32 GB,69.98,"5,4800","2,16",Black,40
Kingston KTD-PE426D8/16G 16 GB,91.5,"4,2666","1,16",Green,19
V-Color TRA524G64S832Q 96 GB,719.99,"5,6400","4,24",White,32
Kingston FURY Renegade 32 GB,226.18,"5,6000","1,32",Silver / White,32
G.Skill Zeta R5 Neo 64 GB,794.99,"5,6400","4,16",Black,32
Kingston FURY Renegade Pro 16 GB,125.24,"5,6000","1,16",Black,32
V-Color TRA516G72S834O 128 GB,1621.99,"5,7200","8,16",Black,34
V-Color TRA532G60S432O 256 GB,1717.99,"5,6000","8,32",Black,32
Crucial CT12864AA667 1 GB,19,"2,667","1,1",Green,5
Kingston ValueRAM 4 GB,30.99,"3,1333","2,2",Green,9
Crucial CT2KIT51272AF667 8 GB,58.99,"2,667","2,4",Green,5
G.Skill F3-12800CL9D-4GBNQ 4 GB,62,"3,1600","2,2",Red / Silver,9
Patriot Gamer 6 GB,80.47,"3,1600","3,2",Black / Green,9
Patriot Viper II Sector 7 Edition 12 GB,176.58,"3,1600","3,4",Black / Blue,8
Crucial CT51264BA1339 4 GB,17,"3,1333","1,4",Black / Green,9
G.Skill Ripjaws 8 GB,31.94,"3,1066","2,4",Black / Red,7
G.Skill Ripjaws X 4 GB,49.98,"3,1333","2,2",Black / Red,9
Patriot Gamer 2 4 GB,49.09,"3,1333","2,2",Black / Blue,9
Patriot Gamer 2 4 GB,53.66,"3,1600","2,2",Black / Blue,9
Mushkin Essentials 4 GB,27.62,"3,1333","2,2",Green,9
G.Skill F3-8500CL7D-8GBSQ 8 GB,181.99,"3,1066","2,4",Green,7
Kingston ValueRAM 1 GB,40.77,"2,533","1,1",Green,4
Kingston KVR800D2S6/2G 2 GB,11.74,"2,800","1,2",Green,6
Mushkin 991643 2 GB,16.93,"3,1066","1,2",Green,7
Corsair Vengeance 16 GB,259.89,"3,1600","4,4",Black / Blue,9
Mushkin 991556 2 GB,19.98,"2,667","1,2",Green,5
Crucial CT2KIT102464BF1339 16 GB,69.98,"3,1333","2,8",Green,9
Kingston Value 4 GB,24.56,"3,1333","1,4",Green,9
Crucial CT25664BF1339 2 GB,14.99,"3,1333","1,2",Green,9
Mushkin Essentials 4 GB,22.52,"3,1600","1,4",Green,11
G.Skill Ares 8 GB,51.94,"3,2133","2,4",Black / Blue,9
G.Skill Ares 8 GB,59.99,"3,1866","2,4",Black / Blue,9
G.Skill Ares 32 GB,204,"3,1600","4,8",Black / Orange,10
G.Skill Ripjaws Z 8 GB,54.52,"3,2400","2,4",Black / Blue,10
Kingston KVR16S11/8 8 GB,32.7,"3,1600","1,8",Green,11
Kingston KVR13S9S8/4 4 GB,19.66,"3,1333","1,4",Green,9
Kingston Blu Red 4 GB,46.98,"3,1600","1,4",Red / Silver,9
Mushkin Silverline 8 GB,29.88,"3,1600","1,8",Gray / Silver,11
Kingston KVR16S11K2/16 16 GB,83.98,"3,1600","2,8",Green,11
Kingston KVR16N11H/4 4 GB,21.99,"3,1600","1,4",Green,11
G.Skill NS 8 GB,40.88,"3,1333","2,4",Black,9
Crucial Ballistix Sport 8 GB,69.89,"3,1333","1,8",Black / Silver,9
Kingston KVR16LS11/4 4 GB,20.98,"3,1600","1,4",Green,11
Kingston KTH-X3CL/4G 4 GB,39.99,"3,1600","1,4",,11
Patriot PV316G240C0KRD 16 GB,134.08,"3,2400","2,8",Black / Red,10
Crucial CT2G3S1067M 2 GB,19.98,"3,1066","1,2",Black / Green,7
IBM 00D4955 4 GB,169.99,"3,1600","1,4",Black / Green,11
Patriot Signature Apple Line 8 GB,50.88,"3,1600","2,4",Black / Green,11
Patriot Viper 3 Low Profile Black 8 GB,77.4,"3,1866","2,4",Black / Silver,9
Kingston ValueRAM 48 GB,399.6,"3,1600","3,16",Black / Green,11
Kingston KVR1333D3E9S/4G 4 GB,18.8,"3,1333","1,4",Black / Green,9
Mushkin Proline 32 GB,100.83,"3,1333","1,32",Silver,9
Samsung M393A1G43DB0-CPB0 8 GB,22.18,"4,2133","1,8",Black / Green,15
Kingston KTL-TS421/16G 16 GB,149.9,"4,2133","1,16",Green,15
Kingston KVR18L13Q4/32 32 GB,68.98,"3,1866","1,32",Gray,13
Kingston KVR1333D3E9SK2/16G 16 GB,125,"3,1333","2,8",Green,9
Kingston KVR16LE11/8I 8 GB,38.99,"3,1600","1,8",Green,11
G.Skill Ripjaws 4 8 GB,38.53,"4,2666","2,4",Black / Red,15
G.Skill NT 8 GB,59,"4,2400","2,4",Black,15
Patriot Viper 3 8 GB,81.94,"3,2400","2,4",Red / Silver,10
Patriot Viper 4 8 GB,55.68,"4,2400","2,4",Black / Red,15
Crucial CT51264BF186DJ 4 GB,16.48,"3,1866","1,4",Black / Green,13
Crucial CT2KIT102464BF186D 16 GB,28.68,"3,1866","2,8",Black / Green,13
G.Skill Ripjaws 8 GB,30.6,"4,2400","2,4",Black,16
Corsair ValueSelect 16 GB,72.98,"4,2133","1,16",Black,15
Kingston ValueRAM 8 GB,19.98,"4,2133","1,8",Black / Green,15
Crucial CT2K51264BF186DJ 8 GB,39.99,"3,1866","2,4",Black / Green,13
Kingston KCP421NS8/4 4 GB,32.99,"4,2133","1,4",Black / Green,15
Patriot Viper 4 8 GB,77.54,"4,3600","2,4",Red / Black,17
Kingston ValueRAM 16 GB,89.95,"4,2400","1,16",Green,17
Kingston KVR24S17S6/4 4 GB,24.5,"4,2400","1,4",Green / Black,17
Corsair Dominator Platinum RGB 32 GB,176.86,"4,3200","4,8",Black,16
Crucial CT16G4RFS4293 16 GB,43.75,"4,2933","1,16",Green / Black,21
Supermicro MEM-DR432L-HL01-ER26 32 GB,79.95,"4,2666","1,32",Green / Black,19
PNY Performance 16 GB,60.06,"4,2666","1,16",Black,19
Kingston Server Premier 8 GB,65.98,"4,3200","1,8",,22
Kingston Server Premier 32 GB,184.99,"4,3200","1,32",,22
Kingston ValueRAM 4 GB,17.04,"4,2666","1,4",,19
Corsair Dominator Platinum RGB 16 GB,132.44,"4,4000","2,8",Black,18
Mushkin Redline Lumina 16 GB,66.98,"4,3600","2,8",White,16
Mushkin Redline 16 GB,98.33,"4,4133","2,8",White,19
Mushkin Redline 16 GB,76.86,"4,2800","2,8",Black,17
Mushkin Redline 32 GB,264.42,"4,2666","2,16",Red,16
Mushkin Redline 64 GB,493.68,"4,2800","2,32",Red,17
Silicon Power SP008GBLFU240X02 8 GB,29.01,"4,2400","1,8",,17
TEAMGROUP Elite 32 GB,143.66,"5,5200","2,16",Black,42
Kingston FURY 32 GB,138.99,"5,5600","1,32",White,40
Mushkin Enhanced Essentials 64 GB,230.7,"4,2933","2,32",Black,21
Mushkin MES4S266KF16GX2 32 GB,109.16,"4,2666","2,16",,19
TEAMGROUP T-Create Master 128 GB,899.99,"5,6000","8,16",Black,32
TEAMGROUP T-Create Master 64 GB,549.99,"5,6800","4,16",Black,34
V-Color TRA516G60S832Q 64 GB,503.99,"5,6000","4,16",White,32
V-Color TRA516G64S832Q 64 GB,551.99,"5,6400","4,16",White,32
V-Color TRA532G62D832Q 128 GB,959.99,"5,6200","4,32",White,32
V-Color TRA532G68D834Q 128 GB,1151.99,"5,6800","4,32",White,34
Kingston Fury Renegade RGB 32 GB,204.98,"5,6000","1,32",Silver / Black,32
Corsair WS 128 GB,990.99,"5,5600","8,16",Black / Green,40
Kingston FURY Renegade Pro 64 GB,565,"5,6400","4,16",Black,32
Kingston FURY Renegade Pro 128 GB,874,"5,5600","8,16",Black,36
Kingston FURY Renegade Pro 256 GB,1892,"5,6400","8,32",Black,32
V-Color TRA516G56S836O 128 GB,901.99,"5,5600","8,16",Black,36
V-Color TRA524G64S832O 192 GB,1429.99,"5,6400","8,24",Black,32
V-Color TRA532G68D834O 256 GB,2239.99,"5,6800","8,32",Black,34
